sampleid	diet	vendor	location	experiment	mouse_id	colony_count	Genus	rel_abund
CDD03.CR.LFLF.5.Blood	LF/LF	charles_river	blood	CDD03	CDD03.CR.LFLF.5	2	[Eubacterium]_ventriosum_group	1e-6
CDD03.CR.LFLF.5.Blood	LF/LF	charles_river	blood	CDD03	CDD03.CR.LFLF.5	2	[Eubacterium]_xylanophilum_group	1e-6
CDD03.CR.LFLF.5.Blood	LF/LF	charles_river	blood	CDD03	CDD03.CR.LFLF.5	2	[Ruminococcus]_gauvreauii_group	1e-6
CDD03.CR.LFLF.5.Blood	LF/LF	charles_river	blood	CDD03	CDD03.CR.LFLF.5	2	uncultured	3e-6
CDD03.CR.LFLF.5.Blood	LF/LF	charles_river	blood	CDD03	CDD03.CR.LFLF.5	2	NA	1.7000000000000003e-5
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Acinetobacter	1e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Aerococcus	1e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Akkermansia	1e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Arthrobacter	1e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Bacillus	4.9999999999999996e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Bacteroides	3e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Bifidobacterium	1e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Blautia	1e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Brachybacterium	0.022508498500299942
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Brevibacterium	1e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Chryseobacterium	2e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Clostridia_UCG-014	1e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Clostridia_vadinBB60_group	1e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Corynebacterium	3e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Cutibacterium	1e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Dietzia	2e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Dorea	1e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Dubosiella	1e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Dysgonomonas	1e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Empedobacter	1e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Enterococcus	5.999999999999999e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Erysipelatoclostridium	1e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Escherichia-Shigella	4e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Facklamia	1e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Flavobacterium	1e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Fusicatenibacter	1e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Gemella	2e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Kocuria	1e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Kytococcus	1e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Lactobacillus	6.999999999999999e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Lawsonella	1e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Leptotrichia	1e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Microbacterium	1e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Micrococcus	1e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Modestobacter	1e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Mucispirillum	1e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Muribaculaceae	2e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Oceanobacillus	1e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Proteus	3e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	RF39	1e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Rhodococcus	1e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Sphingomonas	1e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Staphylococcus	9.698080383923215e-5
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Stenotrophomonas	1e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Streptococcus	1e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Tissierella	3e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	Turicibacter	1e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	[Eubacterium]_coprostanoligenes_group	2e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	[Eubacterium]_fissicatena_group	1e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	[Eubacterium]_ventriosum_group	1e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	[Eubacterium]_xylanophilum_group	1e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	[Ruminococcus]_gauvreauii_group	1e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	uncultured	3e-6
CDD03.CR.LFLF.5.Liver	LF/LF	charles_river	liver	CDD03	CDD03.CR.LFLF.5	28	NA	0.9774135206958608
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Acinetobacter	1e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Aerococcus	1e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Akkermansia	1e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Arthrobacter	1e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Bacillus	4.9999999999999996e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Bacteroides	3e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Bifidobacterium	1.5804010804359433e-4
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Blautia	1e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Brachybacterium	0.0017598492100882564
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Brevibacterium	1e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Chryseobacterium	2e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Clostridia_UCG-014	1e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Clostridia_vadinBB60_group	1e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Corynebacterium	0.7587579860234305
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Cutibacterium	1e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Dietzia	0.0027344978799585416
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Dorea	1e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Dubosiella	1e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Dysgonomonas	1e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Empedobacter	1e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Enterococcus	0.030440372938848586
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Erysipelatoclostridium	1e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Escherichia-Shigella	3.180802160871887e-4
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Facklamia	1e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Flavobacterium	1e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Fusicatenibacter	1e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Gemella	2e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Kocuria	0.006753724645874556
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Kytococcus	1e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Lactobacillus	6.999999999999999e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Lawsonella	1e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Leptotrichia	1e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Microbacterium	1e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Micrococcus	0.002419417663871353
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Modestobacter	1e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Mucispirillum	1e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Muribaculaceae	2e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Oceanobacillus	1e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Proteus	0.17453737607965075
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	RF39	1e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Rhodococcus	1e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Sphingomonas	1e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Staphylococcus	0.0016028091020446622
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Stenotrophomonas	1e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Streptococcus	1e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Tissierella	3e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	Turicibacter	1e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	[Eubacterium]_coprostanoligenes_group	2e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	[Eubacterium]_fissicatena_group	1e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	[Eubacterium]_ventriosum_group	1e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	[Eubacterium]_xylanophilum_group	1e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	[Ruminococcus]_gauvreauii_group	1e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	uncultured	3e-6
CDD03.CR.LFLF.5.Spleen	LF/LF	charles_river	spleen	CDD03	CDD03.CR.LFLF.5	3	NA	0.02055784613210214
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Acinetobacter	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Aerococcus	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Akkermansia	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Arthrobacter	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Bacillus	4.9999999999999996e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Bacteroides	3e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Bifidobacterium	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Blautia	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Brachybacterium	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Brevibacterium	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Chryseobacterium	2e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Clostridia_UCG-014	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Clostridia_vadinBB60_group	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Corynebacterium	3e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Cutibacterium	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Dietzia	2e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Dorea	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Dubosiella	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Dysgonomonas	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Empedobacter	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Enterococcus	0.9994037766565211
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Erysipelatoclostridium	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Escherichia-Shigella	3.2952613161021504e-4
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Facklamia	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Flavobacterium	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Fusicatenibacter	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Gemella	2e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Kocuria	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Kytococcus	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Lactobacillus	2.836972118686828e-4
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Lawsonella	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Leptotrichia	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Microbacterium	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Micrococcus	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Modestobacter	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Mucispirillum	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Muribaculaceae	2e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Oceanobacillus	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Proteus	3e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	RF39	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Rhodococcus	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Sphingomonas	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Staphylococcus	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Stenotrophomonas	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Streptococcus	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Tissierella	3e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	Turicibacter	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	[Eubacterium]_coprostanoligenes_group	2e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	[Eubacterium]_fissicatena_group	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	[Eubacterium]_ventriosum_group	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	[Eubacterium]_xylanophilum_group	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	[Ruminococcus]_gauvreauii_group	1e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	uncultured	3e-6
CDD03.Tc.Chow.4.Liver	Chow	taconic	liver	CDD03	CDD03.Tc.Chow.4	167	NA	1.7000000000000003e-5
CDD03.Tc.Chow.4.Spleen	Chow	taconic	spleen	CDD03	CDD03.Tc.Chow.4	2000	Acinetobacter	1e-6
CDD03.Tc.Chow.4.Spleen	Chow	taconic	spleen	CDD03	CDD03.Tc.Chow.4	2000	Aerococcus	1e-6
CDD03.Tc.Chow.4.Spleen	Chow	taconic	spleen	CDD03	CDD03.Tc.Chow.4	2000	Akkermansia	1e-6
CDD03.Tc.Chow.4.Spleen	Chow	taconic	spleen	CDD03	CDD03.Tc.Chow.4	2000	Arthrobacter	1e-6
CDD03.Tc.Chow.4.Spleen	Chow	taconic	spleen	CDD03	CDD03.Tc.Chow.4	2000	Bacillus	4.9999999999999996e-6
CDD03.Tc.Chow.4.Spleen	Chow	taconic	spleen	CDD03	CDD03.Tc.Chow.4	2000	Bacteroides	3e-6
CDD03.Tc.Chow.4.Spleen	Chow	taconic	spleen	CDD03	CDD03.Tc.Chow.4	2000	Bifidobacterium	1e-6
CDD03.Tc.Chow.4.Spleen	Chow	taconic	spleen	CDD03	CDD03.Tc.Chow.4	2000	Blautia	1e-6
CDD03.Tc.Chow.4.Spleen	Chow	taconic	spleen	CDD03	CDD03.Tc.Chow.4	2000	Brachybacterium	1e-6
CDD03.Tc.Chow.4.Spleen	Chow	taconic	spleen	CDD03	CDD03.Tc.Chow.4	2000	Brevibacterium	1e-6
CDD03.Tc.Chow.4.Spleen	Chow	taconic	spleen	CDD03	CDD03.Tc.Chow.4	2000	Chryseobacterium	2e-6
CDD03.Tc.Chow.4.Spleen	Chow	taconic	spleen	CDD03	CDD03.Tc.Chow.4	2000	Clostridia_UCG-014	1e-6
CDD03.Tc.Chow.4.Spleen	Chow	taconic	spleen	CDD03	CDD03.Tc.Chow.4	2000	Clostridia_vadinBB60_group	1e-6
CDD03.Tc.Chow.4.Spleen	Chow	taconic	spleen	CDD03	CDD03.Tc.Chow.4	2000	Corynebacterium	3e-6
CDD03.Tc.Chow.4.Spleen	Chow	taconic	spleen	CDD03	CDD03.Tc.Chow.4	2000	Cutibacterium	1e-6
CDD03.Tc.Chow.4.Spleen	Chow	taconic	spleen	CDD03	CDD03.Tc.Chow.4	2000	Dietzia	2e-6
CDD03.Tc.Chow.4.Spleen	Chow	taconic	spleen	CDD03	CDD03.Tc.Chow.4	2000	Dorea	1e-6
CDD03.Tc.Chow.4.Spleen	Chow	taconic	spleen	CDD03	CDD03.Tc.Chow.4	2000	Dubosiella	1e-6
CDD03.Tc.Chow.4.Spleen	Chow	taconic	spleen	CDD03	CDD03.Tc.Chow.4	2000	Dysgonomonas	1e-6
CDD03.Tc.Chow.4.Spleen	Chow	taconic	spleen	CDD03	CDD03.Tc.Chow.4	2000	Empedobacter	1e-6
CDD03.Tc.Chow.4.Spleen	Chow	taconic	spleen	CDD03	CDD03.Tc.Chow.4	2000	Enterococcus	0.9985865646545001
CDD03.Tc.Chow.4.Spleen	Chow	taconic	spleen	CDD03	CDD03.Tc.Chow.4	2000	Erysipelatoclostridium	1e-6
CDD03.Tc.Chow.4.Spleen	Chow	taconic	spleen	CDD03	CDD03.Tc.Chow.4	2000	Escherichia-Shigella	4e-6
CDD03.Tc.Chow.4.Spleen	Chow	taconic	spleen	CDD03	CDD03.Tc.Chow.4	2000	Facklamia	1e-6
CDD03.Tc.Chow.4.Spleen	Chow	taconic	spleen	CDD03	CDD03.Tc.Chow.4	2000	Flavobacterium	1e-6
CDD03.Tc.Chow.4.Spleen	Chow	taconic	spleen	CDD03	CDD03.Tc.Chow.4	2000	Fusicatenibacter	1e-6
CDD03.Tc.Chow.4.Spleen	Chow	taconic	spleen	CDD03	CDD03.Tc.Chow.4	2000	Gemella	2e-6
CDD03.Tc.Chow.4.Spleen	Chow	taconic	spleen	CDD03	CDD03.Tc.Chow.4	2000	Kocuria	1e-6
CDD03.Tc.Chow.4.Spleen	Chow	taconic	spleen	CDD03	CDD03.Tc.Chow.4	2000	Kytococcus	1e-6
CDD03.Tc.Chow.4.Spleen	Chow	taconic	spleen	CDD03	CDD03.Tc.Chow.4	2000	Lactobacillus	3.345620028076745e-4
CDD03.Tc.Chow.4.Spleen	Chow	taconic	spleen	CDD03	CDD03.Tc.Chow.4	2000	Lawsonella	1e-6
CDD03.Tc.Chow.4.Spleen	Chow	taconic	spleen	CDD03	CDD03.Tc.Chow.4	2000	Leptotrichia	1e-6
CDD03.Tc.Chow.4.Spleen	Chow	taconic	spleen	CDD03	CDD03.Tc.Chow.4	2000	Microbacterium	1e-6
CDD03.Tc.Chow.4.Spleen	Chow	taconic	spleen	CDD03	CDD03.Tc.Chow.4	2000	Micrococcus	1e-6
CDD03.Tc.Chow.4.Spleen	Chow	taconic	spleen	CDD03	CDD03.Tc.Chow.4	2000	Modestobacter	1e-6
